--------- beginning of /dev/log/system
I/ActivityManager(  182): Start proc com.samsung.syncservice for service com.samsung.syncservice/.SyncmlService: pid=12539 uid=1000 gids={1015, 3002, 3001, 3003, 3007}
--------- beginning of /dev/log/main
I/SyncmlService(12539): onCreate 
I/        (12539): dm_register_ext_handler_connector
I/ActivityManager(  182): Start proc com.android.bip for service com.android.bip/.BIPService: pid=12554 uid=10001 gids={3003}
D/UDP-TIMING(12522): 3194 0 -0.446179000
D/UDP-TIMING(12522): 3195 0 -0.447334000
D/UDP-TIMING(12522): 3196 0 -0.448482000
D/UDP-TIMING(12522): 3197 0 -0.449583000
D/UDP-TIMING(12522): 3198 0 -0.450706000
D/UDP-TIMING(12522): 3199 0 -0.451845000
D/UDP-TIMING(12522): 3200 0 -0.452887000
D/UDP-TIMING(12522): 3201 0 -0.453954000
D/UDP-TIMING(12522): 3202 0 -0.455055000
D/UDP-TIMING(12522): 3203 0 -0.456197000
D/UDP-TIMING(12522): 3204 0 -0.457434000
D/UDP-TIMING(12522): 3205 0 -0.458588000
D/UDP-TIMING(12522): 3206 0 -0.459753000
D/UDP-TIMING(12522): 3207 0 -0.460896000
D/UDP-TIMING(12522): 3208 0 -0.461967000
D/UDP-TIMING(12522): 3209 0 -0.463127000
D/UDP-TIMING(12522): 3210 0 -0.464284000
D/UDP-TIMING(12522): 3211 0 -0.465399000
D/UDP-TIMING(12522): 3212 0 -0.466522000
D/UDP-TIMING(12522): 3213 0 -0.467595000
D/UDP-TIMING(12522): 3214 0 -0.468682000
D/UDP-TIMING(12522): 3215 0 -0.469788000
D/UDP-TIMING(12522): 3216 0 -0.470868000
D/UDP-TIMING(12522): 3217 0 -0.471872000
D/UDP-TIMING(12522): 3218 0 -0.472907000
D/UDP-TIMING(12522): 3219 0 -0.473965000
D/UDP-TIMING(12522): 3220 0 -0.475038000
D/UDP-TIMING(12522): 3221 0 -0.476070000
D/UDP-TIMING(12522): 3222 0 -0.477191000
D/UDP-TIMING(12522): 3223 0 -0.478360000
D/UDP-TIMING(12522): 3224 0 -0.479560000
D/UDP-TIMING(12522): 3225 0 -0.480709000
D/UDP-TIMING(12522): 3226 0 -0.481856000
D/UDP-TIMING(12522): 3227 0 -0.483059000
D/UDP-TIMING(12522): 3228 0 -0.484224000
D/UDP-TIMING(12522): 3229 0 -0.485391000
D/UDP-TIMING(12522): 3230 0 -0.482142000
D/UDP-TIMING(12522): 3231 0 -0.483252000
D/UDP-TIMING(12522): 3232 0 -0.377020000
D/UDP-TIMING(12522): 3233 0 -0.377928000
D/UDP-TIMING(12522): 3234 0 -0.379039000
D/UDP-TIMING(12522): 3235 0 -0.380201000
D/UDP-TIMING(12522): 3236 0 -0.381399000
D/UDP-TIMING(12522): 3237 0 -0.382592000
D/UDP-TIMING(12522): 3238 0 -0.383773000
D/UDP-TIMING(12522): 3239 0 -0.384996000
D/UDP-TIMING(12522): 3240 0 -0.386155000
D/UDP-TIMING(12522): 3241 0 -0.387336000
D/UDP-TIMING(12522): 3242 0 -0.388540000
D/UDP-TIMING(12522): 3243 0 -0.389734000
D/UDP-TIMING(12522): 3244 0 -0.390914000
D/UDP-TIMING(12522): 3245 0 -0.392127000
D/UDP-TIMING(12522): 3246 0 -0.393274000
D/UDP-TIMING(12522): 3247 0 -0.394471000
D/UDP-TIMING(12522): 3248 0 -0.395646000
D/UDP-TIMING(12522): 3249 0 -0.396867000
D/UDP-TIMING(12522): 3250 0 -0.398056000
D/UDP-TIMING(12522): 3251 0 -0.399249000
D/UDP-TIMING(12522): 3252 0 -0.400432000
D/UDP-TIMING(12522): 3253 0 -0.401629000
D/UDP-TIMING(12522): 3254 0 -0.402692000
D/UDP-TIMING(12522): 3255 0 -0.403860000
D/UDP-TIMING(12522): 3256 0 -0.404982000
D/UDP-TIMING(12522): 3257 0 -0.406095000
D/UDP-TIMING(12522): 3258 0 -0.407299000
D/UDP-TIMING(12522): 3259 0 -0.408467000
D/UDP-TIMING(12522): 3260 0 -0.409573000
D/UDP-TIMING(12522): 3261 0 -0.410741000
D/UDP-TIMING(12522): 3262 0 -0.411831000
D/UDP-TIMING(12522): 3263 0 -0.412946000
D/UDP-TIMING(12522): 3264 0 -0.414000000
D/UDP-TIMING(12522): 3265 0 -0.415076000
D/UDP-TIMING(12522): 3266 0 -0.416175000
D/UDP-TIMING(12522): 3267 0 -0.417298000
D/UDP-TIMING(12522): 3268 0 -0.418409000
D/UDP-TIMING(12522): 3269 0 -0.419631000
D/UDP-TIMING(12522): 3270 0 -0.420825000
D/UDP-TIMING(12522): 3271 0 -0.421990000
D/UDP-TIMING(12522): 3272 0 -0.423151000
D/UDP-TIMING(12522): 3273 0 -0.424319000
D/UDP-TIMING(12522): 3274 0 -0.425455000
D/UDP-TIMING(12522): 3275 0 -0.426644000
D/UDP-TIMING(12522): 3276 0 -0.427827000
D/UDP-TIMING(12522): 3277 0 -0.428981000
D/UDP-TIMING(12522): 3278 0 -0.430145000
D/UDP-TIMING(12522): 3279 0 -0.431275000
D/UDP-TIMING(12522): 3280 0 -0.432450000
D/UDP-TIMING(12522): 3281 0 -0.433568000
D/UDP-TIMING(12522): 3282 0 -0.434681000
D/UDP-TIMING(12522): 3283 0 -0.435828000
D/UDP-TIMING(12522): 3284 0 -0.436989000
D/UDP-TIMING(12522): 3285 0 -0.438134000
D/UDP-TIMING(12522): 3286 0 -0.439274000
D/UDP-TIMING(12522): 3287 0 -0.440469000
D/UDP-TIMING(12522): 3288 0 -0.441645000
D/UDP-TIMING(12522): 3289 0 -0.442784000
D/UDP-TIMING(12522): 3290 0 -0.443844000
D/UDP-TIMING(12522): 3291 0 -0.445040000
D/UDP-TIMING(12522): 3292 0 -0.446142000
D/UDP-TIMING(12522): 3293 0 -0.447217000
D/UDP-TIMING(12522): 3294 0 -0.448338000
D/UDP-TIMING(12522): 3295 0 -0.449438000
D/UDP-TIMING(12522): 3296 0 -0.450566000
D/UDP-TIMING(12522): 3297 0 -0.451731000
D/UDP-TIMING(12522): 3298 0 -0.452911000
D/UDP-TIMING(12522): 3299 0 -0.454087000
D/UDP-TIMING(12522): 3300 0 -0.455253000
D/UDP-TIMING(12522): 3301 0 -0.456410000
D/UDP-TIMING(12522): 3302 0 -0.457578000
D/UDP-TIMING(12522): 3303 0 -0.458759000
D/UDP-TIMING(12522): 3304 0 -0.459922000
D/UDP-TIMING(12522): 3305 0 -0.461131000
D/UDP-TIMING(12522): 3306 0 -0.462307000
D/UDP-TIMING(12522): 3307 0 -0.463448000
D/UDP-TIMING(12522): 3308 0 -0.464643000
D/UDP-TIMING(12522): 3309 0 -0.465807000
D/UDP-TIMING(12522): 3310 0 -0.466945000
D/UDP-TIMING(12522): 3311 0 -0.468132000
D/UDP-TIMING(12522): 3312 0 -0.469269000
D/UDP-TIMING(12522): 3313 0 -0.470376000
D/UDP-TIMING(12522): 3314 0 -0.471485000
D/UDP-TIMING(12522): 3315 0 -0.472562000
D/UDP-TIMING(12522): 3316 0 -0.473689000
D/UDP-TIMING(12522): 3317 0 -0.474827000
D/UDP-TIMING(12522): 3318 0 -0.475907000
D/UDP-TIMING(12522): 3319 0 -0.477045000
D/UDP-TIMING(12522): 3320 0 -0.478152000
D/UDP-TIMING(12522): 3321 0 -0.479249000
D/UDP-TIMING(12522): 3322 0 -0.480358000
D/UDP-TIMING(12522): 3323 0 -0.481518000
D/UDP-TIMING(12522): 3324 0 -0.482593000
D/UDP-TIMING(12522): 3325 0 -0.483722000
D/UDP-TIMING(12522): 3326 0 -0.484851000
D/UDP-TIMING(12522): 3327 0 -0.477327000
D/UDP-TIMING(12522): 3328 0 -0.478406000
D/UDP-TIMING(12522): 3329 0 -0.479488000
D/UDP-TIMING(12522): 3330 0 -0.478703000
D/UDP-TIMING(12522): 3331 0 -0.479742000
D/UDP-TIMING(12522): 3332 0 -0.480844000
D/UDP-TIMING(12522): 3333 0 -0.372659000
D/UDP-TIMING(12522): 3334 0 -0.373449000
D/UDP-TIMING(12522): 3335 0 -0.374585000
D/UDP-TIMING(12522): 3336 0 -0.375645000
D/UDP-TIMING(12522): 3337 0 -0.376803000
D/UDP-TIMING(12522): 3338 0 -0.378026000
D/UDP-TIMING(12522): 3339 0 -0.379142000
D/UDP-TIMING(12522): 3340 0 -0.380312000
D/UDP-TIMING(12522): 3341 0 -0.381425000
D/UDP-TIMING(12522): 3342 0 -0.382569000
D/UDP-TIMING(12522): 3343 0 -0.383762000
D/UDP-TIMING(12522): 3344 0 -0.384915000
D/UDP-TIMING(12522): 3345 0 -0.386134000
D/UDP-TIMING(12522): 3346 0 -0.387294000
D/UDP-TIMING(12522): 3347 0 -0.388517000
D/UDP-TIMING(12522): 3348 0 -0.389705000
D/UDP-TIMING(12522): 3349 0 -0.390851000
D/UDP-TIMING(12522): 3350 0 -0.392061000
D/UDP-TIMING(12522): 3351 0 -0.393201000
D/UDP-TIMING(12522): 3352 0 -0.394346000
D/UDP-TIMING(12522): 3353 0 -0.395516000
D/UDP-TIMING(12522): 3354 0 -0.396631000
D/UDP-TIMING(12522): 3355 0 -0.397801000
D/UDP-TIMING(12522): 3356 0 -0.398923000
D/UDP-TIMING(12522): 3357 0 -0.399935000
D/UDP-TIMING(12522): 3358 0 -0.401046000
D/UDP-TIMING(12522): 3359 0 -0.402173000
D/UDP-TIMING(12522): 3360 0 -0.403259000
D/UDP-TIMING(12522): 3361 0 -0.404333000
D/UDP-TIMING(12522): 3362 0 -0.405416000
D/UDP-TIMING(12522): 3363 0 -0.406541000
D/UDP-TIMING(12522): 3364 0 -0.407670000
D/UDP-TIMING(12522): 3365 0 -0.408773000
D/UDP-TIMING(12522): 3366 0 -0.409912000
D/UDP-TIMING(12522): 3367 0 -0.411039000
D/UDP-TIMING(12522): 3368 0 -0.412105000
D/UDP-TIMING(12522): 3369 0 -0.413261000
D/UDP-TIMING(12522): 3370 0 -0.414423000
D/UDP-TIMING(12522): 3371 0 -0.415557000
D/UDP-TIMING(12522): 3372 0 -0.416726000
D/UDP-TIMING(12522): 3373 0 -0.417892000
D/UDP-TIMING(12522): 3374 0 -0.419027000
D/UDP-TIMING(12522): 3375 0 -0.420188000
D/UDP-TIMING(12522): 3376 0 -0.421285000
D/UDP-TIMING(12522): 3377 0 -0.422421000
D/UDP-TIMING(12522): 3378 0 -0.423585000
D/UDP-TIMING(12522): 3379 0 -0.424716000
D/UDP-TIMING(12522): 3380 0 -0.425845000
D/UDP-TIMING(12522): 3381 0 -0.427041000
D/UDP-TIMING(12522): 3382 0 -0.428142000
D/UDP-TIMING(12522): 3383 0 -0.429273000
D/UDP-TIMING(12522): 3384 0 -0.430316000
D/UDP-TIMING(12522): 3385 0 -0.431359000
D/UDP-TIMING(12522): 3386 0 -0.432453000
D/UDP-TIMING(12522): 3387 0 -0.433558000
D/UDP-TIMING(12522): 3388 0 -0.434726000
D/UDP-TIMING(12522): 3389 0 -0.435883000
D/UDP-TIMING(12522): 3390 0 -0.436996000
D/UDP-TIMING(12522): 3391 0 -0.438169000
D/UDP-TIMING(12522): 3392 0 -0.439280000
D/UDP-TIMING(12522): 3393 0 -0.440423000
D/UDP-TIMING(12522): 3394 0 -0.441554000
D/UDP-TIMING(12522): 3395 0 -0.442653000
D/UDP-TIMING(12522): 3396 0 -0.443766000
D/UDP-TIMING(12522): 3397 0 -0.444903000
D/UDP-TIMING(12522): 3398 0 -0.445993000
D/UDP-TIMING(12522): 3399 0 -0.447116000
D/UDP-TIMING(12522): 3400 0 -0.448198000
D/UDP-TIMING(12522): 3401 0 -0.449230000
D/UDP-TIMING(12522): 3402 0 -0.450270000
D/UDP-TIMING(12522): 3403 0 -0.451271000
D/UDP-TIMING(12522): 3404 0 -0.452306000
D/UDP-TIMING(12522): 3405 0 -0.453380000
D/UDP-TIMING(12522): 3406 0 -0.454477000
D/UDP-TIMING(12522): 3407 0 -0.455612000
D/UDP-TIMING(12522): 3408 0 -0.456777000
D/UDP-TIMING(12522): 3409 0 -0.457914000
D/UDP-TIMING(12522): 3410 0 -0.459055000
D/UDP-TIMING(12522): 3411 0 -0.460196000
D/UDP-TIMING(12522): 3412 0 -0.461303000
D/UDP-TIMING(12522): 3413 0 -0.462413000
D/UDP-TIMING(12522): 3414 0 -0.463517000
D/UDP-TIMING(12522): 3415 0 -0.464722000
D/UDP-TIMING(12522): 3416 0 -0.465852000
D/UDP-TIMING(12522): 3417 0 -0.466942000
D/UDP-TIMING(12522): 3418 0 -0.468070000
D/UDP-TIMING(12522): 3419 0 -0.469189000
D/UDP-TIMING(12522): 3420 0 -0.470268000
D/UDP-TIMING(12522): 3421 0 -0.471398000
D/UDP-TIMING(12522): 3422 0 -0.472501000
D/UDP-TIMING(12522): 3423 0 -0.473612000
D/UDP-TIMING(12522): 3424 0 -0.474745000
D/UDP-TIMING(12522): 3425 0 -0.475824000
D/UDP-TIMING(12522): 3426 0 -0.476954000
D/UDP-TIMING(12522): 3427 0 -0.478062000
D/UDP-TIMING(12522): 3428 0 -0.479191000
D/UDP-TIMING(12522): 3429 0 -0.480322000
D/UDP-TIMING(12522): 3430 0 -0.481441000
D/UDP-TIMING(12522): 3431 0 -0.482545000
D/UDP-TIMING(12522): 3432 0 -0.483651000
D/UDP-TIMING(12522): 3433 0 -0.484783000
D/UDP-TIMING(12522): 3434 0 -0.365784000
D/UDP-TIMING(12522): 3435 0 -0.366584000
D/UDP-TIMING(12522): 3436 0 -0.367691000
D/UDP-TIMING(12522): 3437 0 -0.368820000
D/UDP-TIMING(12522): 3438 0 -0.369981000
D/UDP-TIMING(12522): 3439 0 -0.371142000
D/UDP-TIMING(12522): 3440 0 -0.372363000
D/UDP-TIMING(12522): 3441 0 -0.373464000
D/UDP-TIMING(12522): 3442 0 -0.374690000
D/UDP-TIMING(12522): 3443 0 -0.375869000
D/UDP-TIMING(12522): 3444 0 -0.377052000
D/UDP-TIMING(12522): 3445 0 -0.378230000
D/UDP-TIMING(12522): 3446 0 -0.379425000
D/UDP-TIMING(12522): 3447 0 -0.380606000
D/UDP-TIMING(12522): 3448 0 -0.381827000
D/UDP-TIMING(12522): 3449 0 -0.383016000
D/UDP-TIMING(12522): 3450 0 -0.384183000
D/UDP-TIMING(12522): 3451 0 -0.385353000
D/UDP-TIMING(12522): 3452 0 -0.386505000
D/UDP-TIMING(12522): 3453 0 -0.387726000
D/UDP-TIMING(12522): 3454 0 -0.388921000
D/UDP-TIMING(12522): 3455 0 -0.390113000
D/UDP-TIMING(12522): 3456 0 -0.391304000
D/UDP-TIMING(12522): 3457 0 -0.392506000
D/UDP-TIMING(12522): 3458 0 -0.393648000
D/UDP-TIMING(12522): 3459 0 -0.394778000
D/UDP-TIMING(12522): 3460 0 -0.395969000
D/UDP-TIMING(12522): 3461 0 -0.397118000
D/UDP-TIMING(12522): 3462 0 -0.398247000
D/UDP-TIMING(12522): 3463 0 -0.399409000
D/UDP-TIMING(12522): 3464 0 -0.400535000
D/UDP-TIMING(12522): 3465 0 -0.401760000
D/UDP-TIMING(12522): 3466 0 -0.402839000
D/UDP-TIMING(12522): 3467 0 -0.403985000
D/UDP-TIMING(12522): 3468 0 -0.405107000
D/UDP-TIMING(12522): 3469 0 -0.406218000
D/UDP-TIMING(12522): 3470 0 -0.407342000
D/UDP-TIMING(12522): 3471 0 -0.408492000
D/UDP-TIMING(12522): 3472 0 -0.409576000
D/UDP-TIMING(12522): 3473 0 -0.410721000
D/UDP-TIMING(12522): 3474 0 -0.411910000
D/UDP-TIMING(12522): 3475 0 -0.413071000
D/UDP-TIMING(12522): 3476 0 -0.414224000
D/UDP-TIMING(12522): 3477 0 -0.415301000
D/UDP-TIMING(12522): 3478 0 -0.416400000
D/UDP-TIMING(12522): 3479 0 -0.417561000
D/UDP-TIMING(12522): 3480 0 -0.418680000
D/UDP-TIMING(12522): 3481 0 -0.419807000
D/UDP-TIMING(12522): 3482 0 -0.420939000
D/UDP-TIMING(12522): 3483 0 -0.422039000
D/UDP-TIMING(12522): 3484 0 -0.423211000
D/UDP-TIMING(12522): 3485 0 -0.424354000
D/UDP-TIMING(12522): 3486 0 -0.425505000
D/UDP-TIMING(12522): 3487 0 -0.426713000
D/UDP-TIMING(12522): 3488 0 -0.427885000
D/UDP-TIMING(12522): 3489 0 -0.429068000
D/UDP-TIMING(12522): 3490 0 -0.430243000
D/UDP-TIMING(12522): 3491 0 -0.431456000
D/UDP-TIMING(12522): 3492 0 -0.432653000
D/UDP-TIMING(12522): 3493 0 -0.433801000
D/UDP-TIMING(12522): 3494 0 -0.434904000
D/UDP-TIMING(12522): 3495 0 -0.436050000
D/UDP-TIMING(12522): 3496 0 -0.437169000
D/UDP-TIMING(12522): 3497 0 -0.438284000
D/UDP-TIMING(12522): 3498 0 -0.439456000
D/UDP-TIMING(12522): 3499 0 -0.440654000
D/UDP-TIMING(12522): 3500 0 -0.441815000
D/UDP-TIMING(12522): 3501 0 -0.442989000
D/UDP-TIMING(12522): 3502 0 -0.444098000
D/UDP-TIMING(12522): 3503 0 -0.445182000
D/UDP-TIMING(12522): 3504 0 -0.446280000
D/UDP-TIMING(12522): 3505 0 -0.447413000
D/UDP-TIMING(12522): 3506 0 -0.448493000
D/UDP-TIMING(12522): 3507 0 -0.449626000
D/UDP-TIMING(12522): 3508 0 -0.450731000
D/UDP-TIMING(12522): 3509 0 -0.451786000
D/UDP-TIMING(12522): 3510 0 -0.452895000
D/UDP-TIMING(12522): 3511 0 -0.453960000
D/UDP-TIMING(12522): 3512 0 -0.455074000
D/UDP-TIMING(12522): 3513 0 -0.456210000
D/UDP-TIMING(12522): 3514 0 -0.457294000
D/UDP-TIMING(12522): 3515 0 -0.458422000
D/UDP-TIMING(12522): 3516 0 -0.459562000
D/UDP-TIMING(12522): 3517 0 -0.460646000
D/UDP-TIMING(12522): 3518 0 -0.461760000
D/UDP-TIMING(12522): 3519 0 -0.462898000
D/UDP-TIMING(12522): 3520 0 -0.464003000
D/UDP-TIMING(12522): 3521 0 -0.465108000
D/UDP-TIMING(12522): 3522 0 -0.466247000
D/UDP-TIMING(12522): 3523 0 -0.467334000
D/UDP-TIMING(12522): 3524 0 -0.468471000
D/UDP-TIMING(12522): 3525 0 -0.469586000
D/UDP-TIMING(12522): 3526 0 -0.470571000
D/UDP-TIMING(12522): 3527 0 -0.463994000
D/UDP-TIMING(12522): 3528 0 -0.465012000
D/UDP-TIMING(12522): 3529 0 -0.466098000
D/UDP-TIMING(12522): 3530 0 -0.467236000
D/UDP-TIMING(12522): 3531 0 -0.468319000
D/UDP-TIMING(12522): 3532 0 -0.469459000
D/UDP-TIMING(12522): 3533 0 -0.470572000
D/UDP-TIMING(12522): 3534 0 -0.471677000
D/UDP-TIMING(12522): 3535 0 -0.369506000
D/UDP-TIMING(12522): 3536 0 -0.370249000
D/UDP-TIMING(12522): 3537 0 -0.371132000
D/UDP-TIMING(12522): 3538 0 -0.372286000
D/UDP-TIMING(12522): 3539 0 -0.373531000
D/UDP-TIMING(12522): 3540 0 -0.374746000
D/UDP-TIMING(12522): 3541 0 -0.375945000
D/UDP-TIMING(12522): 3542 0 -0.377079000
D/UDP-TIMING(12522): 3543 0 -0.378251000
D/UDP-TIMING(12522): 3544 0 -0.379408000
D/UDP-TIMING(12522): 3545 0 -0.380593000
D/UDP-TIMING(12522): 3546 0 -0.381774000
D/UDP-TIMING(12522): 3547 0 -0.383024000
D/UDP-TIMING(12522): 3548 0 -0.384136000
D/UDP-TIMING(12522): 3549 0 -0.385252000
D/UDP-TIMING(12522): 3550 0 -0.386339000
D/UDP-TIMING(12522): 3551 0 -0.387445000
D/UDP-TIMING(12522): 3552 0 -0.388557000
D/UDP-TIMING(12522): 3553 0 -0.389650000
D/UDP-TIMING(12522): 3554 0 -0.390760000
D/UDP-TIMING(12522): 3555 0 -0.391855000
D/UDP-TIMING(12522): 3556 0 -0.392942000
D/UDP-TIMING(12522): 3557 0 -0.394066000
D/UDP-TIMING(12522): 3558 0 -0.395194000
D/UDP-TIMING(12522): 3559 0 -0.396354000
D/UDP-TIMING(12522): 3560 0 -0.397523000
D/UDP-TIMING(12522): 3561 0 -0.398665000
D/UDP-TIMING(12522): 3562 0 -0.399829000
D/UDP-TIMING(12522): 3563 0 -0.400995000
D/UDP-TIMING(12522): 3564 0 -0.402130000
D/UDP-TIMING(12522): 3565 0 -0.403258000
D/UDP-TIMING(12522): 3566 0 -0.404390000
D/UDP-TIMING(12522): 3567 0 -0.405519000
D/UDP-TIMING(12522): 3568 0 -0.406639000
D/UDP-TIMING(12522): 3569 0 -0.407770000
D/UDP-TIMING(12522): 3570 0 -0.408898000
D/UDP-TIMING(12522): 3571 0 -0.410009000
D/UDP-TIMING(12522): 3572 0 -0.411099000
D/UDP-TIMING(12522): 3573 0 -0.412207000
D/UDP-TIMING(12522): 3574 0 -0.413359000
D/UDP-TIMING(12522): 3575 0 -0.414494000
D/UDP-TIMING(12522): 3576 0 -0.415640000
D/UDP-TIMING(12522): 3577 0 -0.416750000
D/UDP-TIMING(12522): 3578 0 -0.417868000
D/UDP-TIMING(12522): 3579 0 -0.419034000
D/UDP-TIMING(12522): 3580 0 -0.420198000
D/UDP-TIMING(12522): 3581 0 -0.421411000
D/UDP-TIMING(12522): 3582 0 -0.422606000
D/UDP-TIMING(12522): 3583 0 -0.423847000
D/UDP-TIMING(12522): 3584 0 -0.425091000
D/UDP-TIMING(12522): 3585 0 -0.426279000
D/UDP-TIMING(12522): 3586 0 -0.427405000
D/UDP-TIMING(12522): 3587 0 -0.428544000
D/UDP-TIMING(12522): 3588 0 -0.429652000
D/UDP-TIMING(12522): 3589 0 -0.430756000
D/UDP-TIMING(12522): 3590 0 -0.431869000
D/UDP-TIMING(12522): 3591 0 -0.433004000
D/UDP-TIMING(12522): 3592 0 -0.434075000
D/UDP-TIMING(12522): 3593 0 -0.435202000
D/UDP-TIMING(12522): 3594 0 -0.436276000
D/UDP-TIMING(12522): 3595 0 -0.437404000
D/UDP-TIMING(12522): 3596 0 -0.438518000
D/UDP-TIMING(12522): 3597 0 -0.439613000
D/UDP-TIMING(12522): 3598 0 -0.440727000
D/UDP-TIMING(12522): 3599 0 -0.441863000
D/UDP-TIMING(12522): 3600 0 -0.442988000
D/UDP-TIMING(12522): 3601 0 -0.444160000
D/UDP-TIMING(12522): 3602 0 -0.445305000
D/UDP-TIMING(12522): 3603 0 -0.446459000
D/UDP-TIMING(12522): 3604 0 -0.447623000
D/UDP-TIMING(12522): 3605 0 -0.448739000
D/UDP-TIMING(12522): 3606 0 -0.449883000
D/UDP-TIMING(12522): 3607 0 -0.451075000
D/UDP-TIMING(12522): 3608 0 -0.452191000
D/UDP-TIMING(12522): 3609 0 -0.453361000
D/UDP-TIMING(12522): 3610 0 -0.454534000
D/UDP-TIMING(12522): 3611 0 -0.455656000
D/UDP-TIMING(12522): 3612 0 -0.456837000
D/UDP-TIMING(12522): 3613 0 -0.457949000
D/UDP-TIMING(12522): 3614 0 -0.459053000
D/UDP-TIMING(12522): 3615 0 -0.460168000
D/UDP-TIMING(12522): 3616 0 -0.461292000
D/UDP-TIMING(12522): 3617 0 -0.462432000
D/UDP-TIMING(12522): 3618 0 -0.463546000
D/UDP-TIMING(12522): 3619 0 -0.464653000
D/UDP-TIMING(12522): 3620 0 -0.465763000
D/UDP-TIMING(12522): 3621 0 -0.466895000
D/UDP-TIMING(12522): 3622 0 -0.467988000
D/UDP-TIMING(12522): 3623 0 -0.469125000
D/UDP-TIMING(12522): 3624 0 -0.470235000
D/UDP-TIMING(12522): 3625 0 -0.471345000
D/UDP-TIMING(12522): 3626 0 -0.472462000
D/UDP-TIMING(12522): 3627 0 -0.473603000
D/UDP-TIMING(12522): 3628 0 -0.474750000
D/UDP-TIMING(12522): 3629 0 -0.475900000
D/UDP-TIMING(12522): 3630 0 -0.477041000
D/UDP-TIMING(12522): 3631 0 -0.478188000
D/UDP-TIMING(12522): 3632 0 -0.479362000
D/UDP-TIMING(12522): 3633 0 -0.480413000
D/UDP-TIMING(12522): 3634 0 -0.481492000
D/UDP-TIMING(12522): 3635 0 -0.478195000
D/UDP-TIMING(12522): 3636 0 -0.371524000
D/UDP-TIMING(12522): 3637 0 -0.372221000
D/UDP-TIMING(12522): 3638 0 -0.373351000
D/UDP-TIMING(12522): 3639 0 -0.374488000
D/UDP-TIMING(12522): 3640 0 -0.375629000
D/UDP-TIMING(12522): 3641 0 -0.376709000
D/UDP-TIMING(12522): 3642 0 -0.377851000
D/UDP-TIMING(12522): 3643 0 -0.378993000
D/UDP-TIMING(12522): 3644 0 -0.380118000
D/UDP-TIMING(12522): 3645 0 -0.381233000
D/UDP-TIMING(12522): 3646 0 -0.382383000
D/UDP-TIMING(12522): 3647 0 -0.383520000
D/UDP-TIMING(12522): 3648 0 -0.384653000
D/UDP-TIMING(12522): 3649 0 -0.385848000
D/UDP-TIMING(12522): 3650 0 -0.387024000
D/UDP-TIMING(12522): 3651 0 -0.388074000
D/UDP-TIMING(12522): 3652 0 -0.389183000
D/UDP-TIMING(12522): 3653 0 -0.390320000
D/UDP-TIMING(12522): 3654 0 -0.391497000
D/UDP-TIMING(12522): 3655 0 -0.392669000
D/UDP-TIMING(12522): 3656 0 -0.393854000
D/UDP-TIMING(12522): 3657 0 -0.395029000
D/UDP-TIMING(12522): 3658 0 -0.396216000
D/UDP-TIMING(12522): 3659 0 -0.397388000
D/UDP-TIMING(12522): 3660 0 -0.398593000
D/UDP-TIMING(12522): 3661 0 -0.399744000
D/UDP-TIMING(12522): 3662 0 -0.400920000
D/UDP-TIMING(12522): 3663 0 -0.402074000
D/UDP-TIMING(12522): 3664 0 -0.403231000
D/UDP-TIMING(12522): 3665 0 -0.404404000
D/UDP-TIMING(12522): 3666 0 -0.405590000
D/UDP-TIMING(12522): 3667 0 -0.406681000
D/UDP-TIMING(12522): 3668 0 -0.407832000
D/UDP-TIMING(12522): 3669 0 -0.408928000
D/UDP-TIMING(12522): 3670 0 -0.410075000
D/UDP-TIMING(12522): 3671 0 -0.411190000
D/UDP-TIMING(12522): 3672 0 -0.412357000
D/UDP-TIMING(12522): 3673 0 -0.413496000
D/UDP-TIMING(12522): 3674 0 -0.414595000
D/UDP-TIMING(12522): 3675 0 -0.415752000
D/UDP-TIMING(12522): 3676 0 -0.416930000
D/UDP-TIMING(12522): 3677 0 -0.418150000
D/UDP-TIMING(12522): 3678 0 -0.419295000
D/UDP-TIMING(12522): 3679 0 -0.420517000
D/UDP-TIMING(12522): 3680 0 -0.421699000
D/UDP-TIMING(12522): 3681 0 -0.422863000
D/UDP-TIMING(12522): 3682 0 -0.424070000
D/UDP-TIMING(12522): 3683 0 -0.425302000
D/UDP-TIMING(12522): 3684 0 -0.426498000
D/UDP-TIMING(12522): 3685 0 -0.427713000
D/UDP-TIMING(12522): 3686 0 -0.428832000
D/UDP-TIMING(12522): 3687 0 -0.430008000
D/UDP-TIMING(12522): 3688 0 -0.431232000
D/UDP-TIMING(12522): 3689 0 -0.432381000
D/UDP-TIMING(12522): 3690 0 -0.433583000
D/UDP-TIMING(12522): 3691 0 -0.434758000
D/UDP-TIMING(12522): 3692 0 -0.435911000
D/UDP-TIMING(12522): 3693 0 -0.437111000
D/UDP-TIMING(12522): 3694 0 -0.438322000
D/UDP-TIMING(12522): 3695 0 -0.439469000
D/UDP-TIMING(12522): 3696 0 -0.440684000
D/UDP-TIMING(12522): 3697 0 -0.441837000
D/UDP-TIMING(12522): 3698 0 -0.442976000
D/UDP-TIMING(12522): 3699 0 -0.444153000
D/UDP-TIMING(12522): 3700 0 -0.442118000
D/UDP-TIMING(12522): 3701 0 -0.443199000
D/UDP-TIMING(12522): 3702 0 -0.444387000
D/UDP-TIMING(12522): 3703 0 -0.444698000
